COBId,EntityCode,SourceSystemCode,BookCode,CurrencyCode,ScenarioDate,TradeCode,AllVaR,AllVaRSkew,BasisVaR,BondAssetSpreadVaR,CrossEffects,EquityPriceVaR,EquityVegaVaR,FXRateVaR,FXVolatilityVaR,IRCapVolVaR,IRCapVolVaRSkew,IRSkewVolVaR,IRSwaptionVolVaR,IRSwaptionVolVaRSkew,InflationRateCurveVaR,InflationVolVaR,InterestRateCurveVaR,InterestRateVegaVaR,MTGSprdVaR,OASVaR,ParCreditSpreadVaR,Category,Detail
20260326,MUSI,QP,Book-BIF,USD,20080604,,,,,,,,,-2613.818627,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080605,,,,,,,,,-1573.240421,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080606,,,,,,,,,-1844.044945,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080609,,,,,,,,,-4179.436303,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080610,,,,,,,,,6205.870639,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080611,,,,,,,,,957.4451124,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080612,,,,,,,,,1095.038535,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080613,,,,,,,,,-4038.03956,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080616,,,,,,,,,2984.295803,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080617,,,,,,,,,4051.111382,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080618,,,,,,,,,-3157.590777,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080619,,,,,,,,,1355.422891,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080620,,,,,,,,,-4703.22579,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080623,,,,,,,,,5159.351806,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080624,,,,,,,,,-855.2516487,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080625,,,,,,,,,3388.56095,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080626,,,,,,,,,-4547.819492,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080627,,,,,,,,,-3532.68483,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080630,,,,,,,,,-5631.703556,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080701,,,,,,,,,-1594.685545,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080702,,,,,,,,,4020.100212,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080703,,,,,,,,,-199.9078893,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080704,,,,,,,,,3128.326805,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080707,,,,,,,,,4666.614867,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080708,,,,,,,,,-4891.348776,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080709,,,,,,,,,5407.537398,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080710,,,,,,,,,2201.010771,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080711,,,,,,,,,-4246.75415,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080714,,,,,,,,,3050.016947,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080715,,,,,,,,,-2037.691244,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080716,,,,,,,,,-2083.218484,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080717,,,,,,,,,2582.864478,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080718,,,,,,,,,566.3049018,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080721,,,,,,,,,3033.098582,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080722,,,,,,,,,-3942.28723,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080723,,,,,,,,,-1893.219741,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080724,,,,,,,,,2370.154702,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080725,,,,,,,,,-4705.990549,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080728,,,,,,,,,-4564.834323,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080729,,,,,,,,,-2148.285494,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080730,,,,,,,,,3175.499749,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080731,,,,,,,,,-681.7527123,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080801,,,,,,,,,-1690.551667,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080804,,,,,,,,,328.2580807,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080805,,,,,,,,,-5481.2383,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080806,,,,,,,,,144.3873089,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080807,,,,,,,,,-1219.19089,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080808,,,,,,,,,-7146.235478,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080811,,,,,,,,,-1300.207348,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080812,,,,,,,,,5444.934525,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080813,,,,,,,,,5938.021295,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080814,,,,,,,,,2562.060079,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080815,,,,,,,,,1249.241771,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080818,,,,,,,,,625.4780823,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080819,,,,,,,,,-806.6255883,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080820,,,,,,,,,569.7539594,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080821,,,,,,,,,6968.526553,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080822,,,,,,,,,8522.969047,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080826,,,,,,,,,2512.047085,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080827,,,,,,,,,-330.5255663,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080828,,,,,,,,,-2510.957879,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080829,,,,,,,,,-6117.651859,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080901,,,,,,,,,-1445.227682,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080902,,,,,,,,,4819.924349,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080903,,,,,,,,,5683.860609,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080904,,,,,,,,,-2485.338835,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080905,,,,,,,,,-1912.334409,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080908,,,,,,,,,1428.819823,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080909,,,,,,,,,-3492.282338,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080910,,,,,,,,,-839.1863604,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080911,,,,,,,,,-7716.354316,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080912,,,,,,,,,7173.735524,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080915,,,,,,,,,-9532.794668,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080916,,,,,,,,,-2551.986028,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080917,,,,,,,,,-6929.496313,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080918,,,,,,,,,-572.4043103,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080919,,,,,,,,,16958.21528,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080922,,,,,,,,,7612.980782,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080923,,,,,,,,,-4062.798121,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080924,,,,,,,,,523.5867111,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080925,,,,,,,,,1717.327143,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080926,,,,,,,,,-149.8394178,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080929,,,,,,,,,3374.339612,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20080930,,,,,,,,,-13461.30946,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081001,,,,,,,,,2155.539488,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081002,,,,,,,,,-8725.035567,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081003,,,,,,,,,-5607.617821,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081006,,,,,,,,,-19337.88487,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081007,,,,,,,,,97.85743535,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081008,,,,,,,,,-5914.595109,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081009,,,,,,,,,-15010.5002,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081010,,,,,,,,,-24229.83269,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081013,,,,,,,,,14954.3598,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081014,,,,,,,,,498.2845097,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081015,,,,,,,,,-21280.30238,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081016,,,,,,,,,-7443.147662,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081017,,,,,,,,,11750.79139,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081020,,,,,,,,,-8662.1801,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081021,,,,,,,,,-11706.17755,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081022,,,,,,,,,-8792.13904,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081023,,,,,,,,,-2883.767472,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081024,,,,,,,,,-6797.240933,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081027,,,,,,,,,-4347.294021,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081028,,,,,,,,,-444.008133,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081029,,,,,,,,,20726.99775,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081030,,,,,,,,,11171.74601,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081031,,,,,,,,,6528.566732,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081103,,,,,,,,,22435.9851,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081104,,,,,,,,,24626.65545,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081105,,,,,,,,,-11144.81499,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081106,,,,,,,,,-4864.099379,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
20260326,MUSI,QP,Book-BIF,USD,20081107,,,,,,,,,4378.827975,,,,,,,,,,,,,,IT-Other,(Abdullah Alam);Adjust EFE; Book-CEF; FX Rate VaR; [PVHub issues for dividends to be received on equities held on ex-dividend date]
